"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.169323270E2,1.043270707E0,4.785645287E-3,-9.848857880E0
1.169344378E2,1.043270707E0,4.785645287E-3,-9.863214493E0
1.169365485E2,1.038485050E0,1.435693540E-2,-9.863214493E0
1.169386593E2,1.052842021E0,1.435693540E-2,-9.863214493E0
1.169407700E2,1.048056364E0,9.571290575E-3,-9.887143135E0
1.169428808E2,1.038485050E0,0.000000000E0,-9.915857315E0
1.169449916E2,1.043270707E0,-4.785645287E-3,-9.958928108E0
1.169471023E2,1.057627559E0,9.571290575E-3,-9.934999466E0
1.169492131E2,1.048056364E0,1.435693540E-2,-9.954142570E0
1.169513239E2,1.048056364E0,0.000000000E0,-9.973284721E0
1.169534346E2,1.048056364E0,-9.571290575E-3,-9.982855797E0
1.169555454E2,1.057627559E0,9.571290575E-3,-9.982855797E0
1.169576562E2,1.052842021E0,9.571290575E-3,-9.987641335E0
1.169597673E2,1.043270707E0,0.000000000E0,-9.973284721E0
1.169618777E2,1.057627559E0,1.914258115E-2,-1.000199890E1
1.169639885E2,1.062413216E0,9.571290575E-3,-9.987641335E0
1.169660992E2,1.057627559E0,1.914258115E-2,-9.982855797E0
1.169682100E2,1.052842021E0,9.571290575E-3,-9.997213364E0
1.169703207E2,1.057627559E0,1.914258115E-2,-9.958928108E0
1.169724315E2,1.057627559E0,9.571290575E-3,-9.978070259E0
1.169745423E2,1.067198873E0,9.571290575E-3,-9.982855797E0
1.169766530E2,1.062413216E0,9.571290575E-3,-9.982855797E0
1.169787638E2,1.067198873E0,4.785645287E-3,-9.987641335E0
1.169808746E2,1.052842021E0,9.571290575E-3,-9.997213364E0
1.169829853E2,1.043270707E0,4.785645287E-3,-9.968499184E0
1.169850961E2,1.057627559E0,1.435693540E-2,-9.954142570E0
1.169872068E2,1.067198873E0,1.435693540E-2,-9.925428391E0
1.169893176E2,1.052842021E0,9.571290575E-3,-9.934999466E0
1.169914284E2,1.033699393E0,1.914258115E-2,-9.915857315E0
1.169935391E2,1.048056364E0,1.435693540E-2,-9.925428391E0
1.169956499E2,1.052842021E0,1.435693540E-2,-9.911071777E0
1.169977606E2,1.052842021E0,1.435693540E-2,-9.911071777E0
1.169998714E2,1.057627559E0,1.435693540E-2,-9.911071777E0
1.170019822E2,1.048056364E0,9.571290575E-3,-9.901499748E0
1.170040929E2,1.043270707E0,9.571290575E-3,-9.925428391E0
1.170062037E2,1.052842021E0,1.435693540E-2,-9.920642853E0
1.170083144E2,1.062413216E0,1.435693540E-2,-9.954142570E0
1.170104252E2,1.086341500E0,9.571290575E-3,-9.963713646E0
1.170125360E2,1.067198873E0,1.914258115E-2,-9.982855797E0
1.170146467E2,1.057627559E0,1.435693540E-2,-9.992427826E0
1.170167575E2,1.062413216E0,9.571290575E-3,-1.001635551E1
1.170188683E2,1.062413216E0,9.571290575E-3,-1.004506969E1
1.170209790E2,1.067198873E0,1.435693540E-2,-1.006421185E1
1.170230898E2,1.076770186E0,4.785645287E-3,-1.008814049E1
1.170252006E2,1.071984529E0,1.435693540E-2,-1.011206818E1
1.170273114E2,1.076770186E0,2.392822690E-2,-1.013121128E1
1.170294221E2,1.071984529E0,1.914258115E-2,-1.014078236E1
1.170315329E2,1.071984529E0,2.871387079E-2,-1.013599682E1
1.170336437E2,1.076770186E0,1.435693540E-2,-1.015513897E1
1.170357544E2,1.091127157E0,1.914258115E-2,-1.013599682E1
1.170378652E2,1.076770186E0,2.871387079E-2,-1.011206818E1
1.170399759E2,1.076770186E0,9.571290575E-3,-1.008814049E1
1.170420867E2,1.062413216E0,9.571290575E-3,-1.005942631E1
1.170441975E2,1.067198873E0,3.349951655E-2,-1.001635551E1
1.170463082E2,1.076770186E0,9.571290575E-3,-9.958928108E0
1.170484190E2,1.052842021E0,1.435693540E-2,-9.954142570E0
1.170505298E2,1.062413216E0,9.571290575E-3,-9.925428391E0
1.170526405E2,1.052842021E0,1.435693540E-2,-9.891928673E0
1.170547513E2,1.057627559E0,1.914258115E-2,-9.872786522E0
1.170568621E2,1.048056364E0,1.914258115E-2,-9.868000984E0
1.170589728E2,1.038485050E0,2.871387079E-2,-9.834501266E0
1.170610836E2,1.062413216E0,0.000000000E0,-9.844072342E0
1.170631943E2,1.057627559E0,1.435693540E-2,-9.858428955E0
1.170653051E2,1.052842021E0,2.392822690E-2,-9.882357597E0
1.170674159E2,1.052842021E0,2.392822690E-2,-9.882357597E0
1.170695266E2,1.067198873E0,1.435693540E-2,-9.896714211E0
1.170716374E2,1.067198873E0,3.349951655E-2,-9.944570541E0
1.170737481E2,1.081555843E0,3.349951655E-2,-9.954142570E0
1.170758589E2,1.081555843E0,1.914258115E-2,-9.992427826E0
1.170779697E2,1.071984529E0,1.435693540E-2,-1.001156998E1
1.170800804E2,1.067198873E0,2.392822690E-2,-1.004506969E1
1.170821912E2,1.071984529E0,2.871387079E-2,-1.010728264E1
1.170843019E2,1.076770186E0,2.392822690E-2,-1.011685371E1
1.170864127E2,1.081555843E0,2.871387079E-2,-1.013599682E1
1.170885235E2,1.076770186E0,3.349951655E-2,-1.015992451E1
1.170906342E2,1.071984529E0,2.392822690E-2,-1.015992451E1
1.170927450E2,1.086341500E0,2.871387079E-2,-1.015513897E1
1.170948558E2,1.086341500E0,2.392822690E-2,-1.015035343E1
1.170969665E2,1.081555843E0,2.392822690E-2,-1.014078236E1
1.170990773E2,1.067198873E0,3.828516230E-2,-1.013599682E1
1.171011881E2,1.081555843E0,3.349951655E-2,-1.009771156E1
1.171032988E2,1.076770186E0,2.392822690E-2,-1.006899738E1
1.171054096E2,1.067198873E0,3.349951655E-2,-1.005464077E1
1.171075204E2,1.071984529E0,3.349951655E-2,-1.001156998E1
1.171096311E2,1.076770186E0,2.871387079E-2,-9.992427826E0
1.171117419E2,1.091127157E0,3.349951655E-2,-9.963713646E0
1.171138526E2,1.067198873E0,3.349951655E-2,-9.925428391E0
1.171159634E2,1.071984529E0,4.307080805E-2,-9.901499748E0
1.171180741E2,1.062413216E0,3.349951655E-2,-9.887143135E0
1.171201849E2,1.057627559E0,4.785645381E-2,-9.901499748E0
1.171222957E2,1.057627559E0,2.871387079E-2,-9.882357597E0
1.171244065E2,1.062413216E0,2.392822690E-2,-9.901499748E0
1.171265172E2,1.067198873E0,3.349951655E-2,-9.906285286E0
1.171286280E2,1.057627559E0,1.914258115E-2,-9.906285286E0
1.171307388E2,1.067198873E0,1.435693540E-2,-9.930213928E0
1.171328495E2,1.071984529E0,4.785645381E-2,-9.920642853E0
1.171349603E2,1.067198873E0,4.307080805E-2,-9.944570541E0
1.171370711E2,1.067198873E0,3.349951655E-2,-9.978070259E0
1.171391818E2,1.057627559E0,4.307080805E-2,-9.992427826E0
1.171412925E2,1.071984529E0,4.307080805E-2,-1.001156998E1
1.171434034E2,1.076770186E0,4.307080805E-2,-1.001635551E1
1.171455141E2,1.067198873E0,2.871387079E-2,-1.003549862E1
1.171476249E2,1.076770186E0,3.349951655E-2,-1.004028416E1
1.171497356E2,1.071984529E0,5.264209956E-2,-1.005464077E1
1.171518464E2,1.086341500E0,3.349951655E-2,-1.006421185E1
1.171539572E2,1.086341500E0,4.307080805E-2,-1.006421185E1
1.171560679E2,1.086341500E0,4.307080805E-2,-1.007378292E1
1.171581787E2,1.076770186E0,2.871387079E-2,-1.005464077E1
1.171602894E2,1.076770186E0,3.349951655E-2,-1.004028416E1
1.171624002E2,1.071984529E0,3.828516230E-2,-1.002592659E1
1.171645110E2,1.076770186E0,3.349951655E-2,-1.001635551E1
1.171666217E2,1.067198873E0,3.828516230E-2,-9.992427826E0
1.171687325E2,1.071984529E0,3.349951655E-2,-1.000199890E1
1.171708433E2,1.071984529E0,4.307080805E-2,-9.973284721E0
1.171729540E2,1.067198873E0,3.828516230E-2,-9.949356079E0
1.171750648E2,1.067198873E0,4.785645381E-2,-9.930213928E0
1.171771755E2,1.071984529E0,4.785645381E-2,-9.906285286E0
1.171792863E2,1.076770186E0,3.349951655E-2,-9.896714211E0
1.171813971E2,1.067198873E0,5.264209956E-2,-9.882357597E0
1.171835078E2,1.062413216E0,4.307080805E-2,-9.877572060E0
1.171856186E2,1.067198873E0,4.307080805E-2,-9.872786522E0
1.171877294E2,1.057627559E0,4.307080805E-2,-9.853643417E0
1.171898401E2,1.062413216E0,2.392822690E-2,-9.834501266E0
1.171919509E2,1.057627559E0,5.264209956E-2,-9.848857880E0
1.171940617E2,1.071984529E0,4.785645381E-2,-9.844072342E0
1.171961724E2,1.067198873E0,4.785645381E-2,-9.882357597E0
1.171982832E2,1.062413216E0,4.307080805E-2,-9.877572060E0
1.172003940E2,1.076770186E0,5.264209956E-2,-9.891928673E0
1.172025047E2,1.076770186E0,5.742774159E-2,-9.896714211E0
1.172046155E2,1.076770186E0,5.264209956E-2,-9.911071777E0
1.172067262E2,1.071984529E0,4.307080805E-2,-9.934999466E0
1.172088370E2,1.067198873E0,4.307080805E-2,-9.954142570E0
1.172109478E2,1.076770186E0,2.871387079E-2,-9.982855797E0
1.172130585E2,1.071984529E0,4.307080805E-2,-9.978070259E0
1.172151693E2,1.086341500E0,5.264209956E-2,-9.978070259E0
1.172172801E2,1.076770186E0,6.221338734E-2,-9.973284721E0
1.172193908E2,1.086341500E0,4.785645381E-2,-9.987641335E0
1.172215016E2,1.086341500E0,5.264209956E-2,-9.968499184E0
1.172236124E2,1.091127157E0,6.221338734E-2,-9.973284721E0
1.172257231E2,1.095912814E0,4.307080805E-2,-9.954142570E0
1.172278339E2,1.086341500E0,5.264209956E-2,-9.954142570E0
1.172299447E2,1.076770186E0,6.221338734E-2,-9.934999466E0
1.172320554E2,1.081555843E0,4.307080805E-2,-9.939785004E0
1.172341662E2,1.067198873E0,5.264209956E-2,-9.906285286E0
1.172362769E2,1.067198873E0,6.221338734E-2,-9.896714211E0
1.172383877E2,1.086341500E0,4.785645381E-2,-9.863214493E0
1.172404985E2,1.067198873E0,4.785645381E-2,-9.858428955E0
1.172426092E2,1.067198873E0,5.264209956E-2,-9.820143700E0
1.172447200E2,1.067198873E0,7.178468257E-2,-9.834501266E0
1.172468308E2,1.076770186E0,6.699903309E-2,-9.815358162E0
1.172489415E2,1.067198873E0,5.264209956E-2,-9.791430473E0
1.172510523E2,1.067198873E0,5.742774159E-2,-9.801001549E0
1.172531630E2,1.057627559E0,4.785645381E-2,-9.772287369E0
1.172552738E2,1.071984529E0,6.221338734E-2,-9.753145218E0
1.172573846E2,1.071984529E0,6.221338734E-2,-9.767501831E0
1.172594953E2,1.052842021E0,6.221338734E-2,-9.734002113E0
1.172616061E2,1.057627559E0,6.221338734E-2,-9.743574142E0
1.172637168E2,1.081555843E0,5.742774159E-2,-9.757930756E0
1.172658276E2,1.067198873E0,6.221338734E-2,-9.767501831E0
1.172679384E2,1.062413216E0,5.264209956E-2,-9.786644936E0
1.172700491E2,1.062413216E0,6.221338734E-2,-9.815358162E0
1.172721599E2,1.062413216E0,6.699903309E-2,-9.844072342E0
1.172742706E2,1.071984529E0,6.221338734E-2,-9.863214493E0
1.172763814E2,1.076770186E0,7.657032460E-2,-9.872786522E0
1.172784922E2,1.071984529E0,7.178468257E-2,-9.858428955E0
1.172806030E2,1.076770186E0,5.742774159E-2,-9.896714211E0
1.172827137E2,1.086341500E0,6.699903309E-2,-9.877572060E0
1.172848245E2,1.086341500E0,7.178468257E-2,-9.877572060E0
1.172869353E2,1.076770186E0,6.221338734E-2,-9.877572060E0
1.172890460E2,1.062413216E0,6.699903309E-2,-9.853643417E0
1.172911568E2,1.071984529E0,7.657032460E-2,-9.829715729E0
1.172932676E2,1.076770186E0,7.657032460E-2,-9.820143700E0
1.172953783E2,1.076770186E0,7.178468257E-2,-9.796216011E0
1.172974891E2,1.057627559E0,6.699903309E-2,-9.767501831E0
1.172995998E2,1.062413216E0,7.657032460E-2,-9.729216576E0
1.173017106E2,1.076770186E0,6.699903309E-2,-9.710074425E0
1.173038214E2,1.062413216E0,8.135596663E-2,-9.681360245E0
1.173059322E2,1.067198873E0,6.699903309E-2,-9.662218094E0
1.173080429E2,1.067198873E0,6.221338734E-2,-9.647860527E0
1.173101537E2,1.057627559E0,7.178468257E-2,-9.623932838E0
1.173122644E2,1.071984529E0,7.178468257E-2,-9.647860527E0
1.173143752E2,1.071984529E0,7.657032460E-2,-9.643074989E0
1.173164860E2,1.052842021E0,9.571290761E-2,-9.638289452E0
1.173185967E2,1.062413216E0,7.657032460E-2,-9.657432556E0
1.173207075E2,1.067198873E0,7.178468257E-2,-9.676574707E0
1.173228183E2,1.048056364E0,8.135596663E-2,-9.681360245E0
1.173249290E2,1.067198873E0,8.135596663E-2,-9.695717812E0
1.173270398E2,1.062413216E0,6.699903309E-2,-9.700503349E0
1.173291505E2,1.057627559E0,5.742774159E-2,-9.710074425E0
1.173312613E2,1.071984529E0,6.221338734E-2,-9.705288887E0
1.173333721E2,1.071984529E0,7.178468257E-2,-9.705288887E0
1.173354828E2,1.081555843E0,7.178468257E-2,-9.714859962E0
1.173375936E2,1.052842021E0,6.221338734E-2,-9.719645500E0
1.173397043E2,1.067198873E0,6.699903309E-2,-9.724431038E0
1.173418151E2,1.062413216E0,8.614161611E-2,-9.705288887E0
1.173439259E2,1.048056364E0,9.092725813E-2,-9.710074425E0
1.173460366E2,1.062413216E0,9.092725813E-2,-9.724431038E0
1.173481474E2,1.052842021E0,9.571290761E-2,-9.710074425E0
1.173502581E2,1.071984529E0,8.135596663E-2,-9.724431038E0
1.173523689E2,1.062413216E0,9.092725813E-2,-9.714859962E0
1.173544797E2,1.062413216E0,1.004985496E-1,-9.714859962E0
1.173565904E2,1.081555843E0,8.614161611E-2,-9.700503349E0
1.173587012E2,1.062413216E0,7.178468257E-2,-9.700503349E0
1.173608120E2,1.052842021E0,8.135596663E-2,-9.695717812E0
1.173629227E2,1.057627559E0,8.135596663E-2,-9.676574707E0
1.173650335E2,1.062413216E0,8.614161611E-2,-9.686145782E0
1.173671443E2,1.071984529E0,8.135596663E-2,-9.662218094E0
1.173692550E2,1.081555843E0,8.614161611E-2,-9.667003632E0
1.173713658E2,1.062413216E0,8.614161611E-2,-9.633503914E0
1.173734766E2,1.052842021E0,7.178468257E-2,-9.628718376E0
1.173755873E2,1.048056364E0,7.657032460E-2,-9.614361763E0
1.173776981E2,1.048056364E0,8.614161611E-2,-9.595218658E0
1.173798089E2,1.052842021E0,6.699903309E-2,-9.580862045E0
1.173819196E2,1.057627559E0,7.178468257E-2,-9.547362328E0
1.173840304E2,1.048056364E0,7.657032460E-2,-9.552147865E0
1.173861411E2,1.052842021E0,9.092725813E-2,-9.537791252E0
1.173882519E2,1.043270707E0,1.004985496E-1,-9.542576790E0
1.173903627E2,1.057627559E0,8.614161611E-2,-9.537791252E0
1.173924735E2,1.057627559E0,8.135596663E-2,-9.499505997E0
1.173945842E2,1.052842021E0,9.092725813E-2,-9.528220177E0
1.173966950E2,1.052842021E0,1.100698411E-1,-9.528220177E0
1.173988058E2,1.057627559E0,9.571290761E-2,-9.528220177E0
1.174009165E2,1.038485050E0,9.571290761E-2,-9.513862610E0
1.174030273E2,1.062413216E0,9.092725813E-2,-9.542576790E0
1.174051380E2,1.062413216E0,1.052841991E-1,-9.556933403E0
1.174072488E2,1.067198873E0,1.004985496E-1,-9.561718941E0
1.174093596E2,1.062413216E0,1.052841991E-1,-9.595218658E0
1.174114703E2,1.062413216E0,1.004985496E-1,-9.604789734E0
1.174135811E2,1.062413216E0,9.571290761E-2,-9.619147301E0
1.174156918E2,1.048056364E0,1.052841991E-1,-9.638289452E0
1.174178026E2,1.071984529E0,9.092725813E-2,-9.633503914E0
1.174199134E2,1.067198873E0,1.004985496E-1,-9.619147301E0
1.174220241E2,1.071984529E0,1.052841991E-1,-9.604789734E0
1.174241349E2,1.076770186E0,9.092725813E-2,-9.604789734E0
1.174262456E2,1.067198873E0,9.571290761E-2,-9.566504478E0
1.174283564E2,1.071984529E0,9.092725813E-2,-9.552147865E0
1.174304672E2,1.071984529E0,8.614161611E-2,-9.533005714E0
1.174325779E2,1.067198873E0,8.614161611E-2,-9.528220177E0
1.174346887E2,1.052842021E0,8.614161611E-2,-9.480362892E0
1.174367994E2,1.071984529E0,8.135596663E-2,-9.485149384E0
1.174389102E2,1.052842021E0,1.004985496E-1,-9.461220741E0
1.174410210E2,1.057627559E0,1.148554832E-1,-9.485149384E0
1.174431317E2,1.052842021E0,1.052841991E-1,-9.456435204E0
1.174452425E2,1.062413216E0,9.571290761E-2,-9.466006279E0
1.174473533E2,1.057627559E0,9.092725813E-2,-9.432506561E0
1.174494640E2,1.062413216E0,1.004985496E-1,-9.475577354E0
1.174515748E2,1.057627559E0,9.571290761E-2,-9.466006279E0
1.174536856E2,1.048056364E0,1.052841991E-1,-9.475577354E0
1.174557963E2,1.057627559E0,9.571290761E-2,-9.485149384E0
1.174579071E2,1.062413216E0,1.004985496E-1,-9.475577354E0
1.174600179E2,1.062413216E0,1.004985496E-1,-9.489934921E0
1.174621286E2,1.067198873E0,9.571290761E-2,-9.480362892E0
1.174642394E2,1.062413216E0,1.148554832E-1,-9.485149384E0
1.174663502E2,1.048056364E0,1.004985496E-1,-9.461220741E0
1.174684609E2,1.048056364E0,1.052841991E-1,-9.456435204E0
1.174705717E2,1.052842021E0,9.571290761E-2,-9.461220741E0
1.174726825E2,1.052842021E0,1.052841991E-1,-9.461220741E0
1.174747932E2,1.071984529E0,1.052841991E-1,-9.427721024E0
1.174769040E2,1.062413216E0,1.100698411E-1,-9.446864128E0
1.174790148E2,1.062413216E0,1.148554832E-1,-9.451649666E0
1.174811255E2,1.062413216E0,1.052841991E-1,-9.422935486E0
1.174832363E2,1.057627559E0,9.092725813E-2,-9.422935486E0
1.174853471E2,1.057627559E0,1.196411327E-1,-9.427721024E0
1.174874578E2,1.081555843E0,1.052841991E-1,-9.442078590E0
1.174895686E2,1.067198873E0,1.052841991E-1,-9.470791817E0
1.174916793E2,1.076770186E0,1.004985496E-1,-9.475577354E0
1.174937901E2,1.062413216E0,1.196411327E-1,-9.499505997E0
1.174959009E2,1.071984529E0,1.148554832E-1,-9.504291534E0
1.174980116E2,1.067198873E0,1.148554832E-1,-9.518648148E0
1.175001224E2,1.071984529E0,1.244267747E-1,-9.513862610E0
1.175022331E2,1.076770186E0,1.100698411E-1,-9.518648148E0
1.175043439E2,1.067198873E0,1.196411327E-1,-9.537791252E0
1.175064547E2,1.067198873E0,1.148554832E-1,-9.537791252E0
1.175085654E2,1.057627559E0,1.148554832E-1,-9.523433685E0
1.175106762E2,1.057627559E0,1.148554832E-1,-9.489934921E0
1.175127869E2,1.057627559E0,1.244267747E-1,-9.480362892E0
1.175148977E2,1.062413216E0,1.244267747E-1,-9.485149384E0
1.175170085E2,1.057627559E0,1.339980662E-1,-9.451649666E0
1.175191192E2,1.067198873E0,1.244267747E-1,-9.422935486E0
1.175212300E2,1.067198873E0,1.148554832E-1,-9.418149948E0
1.175233408E2,1.043270707E0,1.244267747E-1,-9.394221306E0
1.175254515E2,1.048056364E0,1.196411327E-1,-9.389435768E0
1.175275623E2,1.057627559E0,1.196411327E-1,-9.379864693E0
1.175296731E2,1.052842021E0,1.244267747E-1,-9.375079155E0
1.175317838E2,1.038485050E0,1.292124242E-1,-9.360722542E0
1.175338946E2,1.048056364E0,1.100698411E-1,-9.379864693E0
1.175360053E2,1.057627559E0,1.196411327E-1,-9.370293617E0
1.175381161E2,1.048056364E0,1.052841991E-1,-9.370293617E0
1.175402269E2,1.043270707E0,1.148554832E-1,-9.375079155E0
1.175423376E2,1.043270707E0,1.244267747E-1,-9.394221306E0
1.175444484E2,1.062413216E0,1.148554832E-1,-9.394221306E0
1.175465592E2,1.062413216E0,1.244267747E-1,-9.408578873E0
1.175486700E2,1.057627559E0,1.292124242E-1,-9.422935486E0
1.175507807E2,1.052842021E0,1.148554832E-1,-9.422935486E0
1.175528915E2,1.067198873E0,1.292124242E-1,-9.437292099E0
1.175550022E2,1.057627559E0,1.148554832E-1,-9.461220741E0
1.175571130E2,1.071984529E0,1.339980662E-1,-9.446864128E0
1.175592238E2,1.057627559E0,1.292124242E-1,-9.456435204E0
1.175613345E2,1.067198873E0,1.292124242E-1,-9.446864128E0
1.175634453E2,1.071984529E0,1.196411327E-1,-9.475577354E0
1.175655561E2,1.076770186E0,1.148554832E-1,-9.470791817E0
1.175676668E2,1.067198873E0,1.196411327E-1,-9.466006279E0
1.175697776E2,1.043270707E0,1.196411327E-1,-9.475577354E0
1.175718884E2,1.076770186E0,1.196411327E-1,-9.475577354E0
1.175739991E2,1.057627559E0,1.292124242E-1,-9.466006279E0
1.175761099E2,1.071984529E0,1.292124242E-1,-9.456435204E0
1.175782206E2,1.057627559E0,1.148554832E-1,-9.442078590E0
1.175803314E2,1.062413216E0,1.244267747E-1,-9.451649666E0
1.175824422E2,1.071984529E0,1.244267747E-1,-9.456435204E0
1.175845529E2,1.071984529E0,1.148554832E-1,-9.446864128E0
1.175866637E2,1.071984529E0,1.100698411E-1,-9.437292099E0
1.175887744E2,1.057627559E0,1.148554832E-1,-9.442078590E0
1.175908852E2,1.071984529E0,1.148554832E-1,-9.456435204E0
1.175929960E2,1.071984529E0,1.052841991E-1,-9.442078590E0
1.175951067E2,1.057627559E0,1.244267747E-1,-9.432506561E0
1.175972175E2,1.062413216E0,1.244267747E-1,-9.399007797E0
1.175993283E2,1.057627559E0,1.196411327E-1,-9.413364410E0
1.176014390E2,1.067198873E0,1.339980662E-1,-9.408578873E0
1.176035498E2,1.062413216E0,1.148554832E-1,-9.413364410E0
1.176056605E2,1.057627559E0,1.244267747E-1,-9.403793335E0
1.176077713E2,1.067198873E0,1.339980662E-1,-9.384650230E0
1.176098821E2,1.052842021E0,1.339980662E-1,-9.379864693E0
1.176119928E2,1.052842021E0,1.244267747E-1,-9.389435768E0
1.176141036E2,1.052842021E0,1.292124242E-1,-9.394221306E0
1.176162144E2,1.071984529E0,1.339980662E-1,-9.389435768E0
1.176183251E2,1.062413216E0,1.196411327E-1,-9.399007797E0
1.176204359E2,1.076770186E0,1.244267747E-1,-9.403793335E0
1.176225467E2,1.067198873E0,1.483550072E-1,-9.408578873E0
1.176246574E2,1.067198873E0,1.339980662E-1,-9.432506561E0
1.176267682E2,1.081555843E0,1.339980662E-1,-9.437292099E0
1.176288789E2,1.071984529E0,1.244267747E-1,-9.446864128E0
1.176309897E2,1.062413216E0,1.244267747E-1,-9.451649666E0
1.176331005E2,1.067198873E0,1.292124242E-1,-9.451649666E0
1.176352113E2,1.081555843E0,1.339980662E-1,-9.466006279E0
1.176373220E2,1.076770186E0,1.292124242E-1,-9.489934921E0
1.176394328E2,1.081555843E0,1.244267747E-1,-9.480362892E0
1.176415435E2,1.076770186E0,1.244267747E-1,-9.466006279E0
1.176436543E2,1.067198873E0,1.244267747E-1,-9.485149384E0
1.176457651E2,1.076770186E0,1.292124242E-1,-9.461220741E0
1.176478758E2,1.071984529E0,1.244267747E-1,-9.475577354E0
1.176499866E2,1.071984529E0,1.339980662E-1,-9.485149384E0
1.176520974E2,1.057627559E0,1.292124242E-1,-9.480362892E0
1.176542081E2,1.081555843E0,1.483550072E-1,-9.513862610E0
1.176563189E2,1.057627559E0,1.435693651E-1,-9.499505997E0
1.176584297E2,1.081555843E0,1.292124242E-1,-9.518648148E0
1.176605404E2,1.067198873E0,1.292124242E-1,-9.523433685E0
1.176626512E2,1.076770186E0,1.339980662E-1,-9.533005714E0
1.176647619E2,1.067198873E0,1.196411327E-1,-9.528220177E0
1.176668727E2,1.091127157E0,1.292124242E-1,-9.547362328E0
1.176689835E2,1.071984529E0,1.387837082E-1,-9.537791252E0
1.176710942E2,1.062413216E0,1.292124242E-1,-9.513862610E0
1.176732050E2,1.076770186E0,1.244267747E-1,-9.513862610E0
1.176753158E2,1.076770186E0,1.435693651E-1,-9.504291534E0
1.176774265E2,1.071984529E0,1.292124242E-1,-9.470791817E0
1.176795373E2,1.076770186E0,1.483550072E-1,-9.475577354E0
1.176816480E2,1.062413216E0,1.339980662E-1,-9.461220741E0
1.176837588E2,1.062413216E0,1.387837082E-1,-9.461220741E0
1.176858696E2,1.081555843E0,1.387837082E-1,-9.456435204E0
1.176879803E2,1.071984529E0,1.339980662E-1,-9.461220741E0
1.176900911E2,1.067198873E0,1.339980662E-1,-9.480362892E0
1.176922018E2,1.062413216E0,1.292124242E-1,-9.485149384E0
1.176943126E2,1.062413216E0,1.435693651E-1,-9.485149384E0
1.176964234E2,1.057627559E0,1.387837082E-1,-9.504291534E0
1.176985341E2,1.086341500E0,1.483550072E-1,-9.509077072E0
1.177006449E2,1.067198873E0,1.531406492E-1,-9.537791252E0
1.177027557E2,1.076770186E0,1.435693651E-1,-9.552147865E0
1.177048664E2,1.081555843E0,1.435693651E-1,-9.566504478E0
